title,log_budget,popularity,runtime,release_month,release_year,genre_count,log_revenue
2016: Obama's America,14.731801689838349,0.973582,87.0,7.0,2012.0,1,17.32406648788705
Halloween III: Season of the Witch,14.731801689838349,12.030456,98.0,10.0,1982.0,3,16.48273883399067
Escape from the Planet of the Apes,14.731801689838349,18.30961,98.0,5.0,1971.0,2,16.329078034118602
Hud,14.731801689838349,6.82919,112.0,5.0,1963.0,3,16.118095750958314
Garden State,14.731801689838349,30.583959,102.0,7.0,2004.0,3,17.10323027255553
Before Sunrise,14.731801689838349,23.672571,105.0,1.0,1995.0,2,15.526675472834972
Robot & Frank,14.731801689838349,23.419061,85.0,8.0,2012.0,4,15.016991961326612
The Spectacular Now,14.731801689838349,25.722747,95.0,8.0,2013.0,3,15.740432268355502
Eye of the Dolphin,14.731801689838349,0.301884,100.0,8.0,2007.0,1,11.18310108232048
Sleep Dealer,14.731801689838349,4.624691,90.0,12.0,2008.0,3,11.585804110382801
Super,14.731801689838349,12.204569,96.0,9.0,2010.0,3,12.688927715120661
Get on the Bus,14.690979711984754,4.623059,120.0,10.0,1996.0,1,15.56141874028948
Idiocracy,17.216707972959764,27.940093,84.0,9.0,2006.0,3,13.112926994457307
This Is England,14.682611465815636,8.395624,101.0,9.0,2006.0,2,15.916780247716764
Bathing Beauty,14.674596239616903,0.628051,101.0,7.0,1944.0,2,15.74587202172571
Show Boat,14.648420115681892,1.606314,107.0,7.0,1951.0,2,16.213405921671733
Fantasia,14.639686439527019,32.875469,124.0,11.0,1940.0,3,18.238199186358965
Friday the 13th Part III,15.201805169084134,14.206525,95.0,8.0,1982.0,2,17.418016649695787
Friday the 13th: A New Beginning,14.603968372873895,12.639469,92.0,3.0,1985.0,2,16.9033852264587
The Valley of Decision,14.585619242623203,0.1813,119.0,6.0,1945.0,1,16.027295396136854
The Best Years of Our Lives,14.557448378884015,8.38717,172.0,12.0,1946.0,3,16.978873715185514
Mi America,14.557448378884015,0.039007,126.0,10.0,2015.0,2,8.11102783819368
[REC],14.220976332738882,31.691617,78.0,4.0,2007.0,2,17.231530901360948
From Russia with Love,14.508658238524095,41.298723,115.0,10.0,1963.0,3,18.183676145643098
Sleeper,14.508658238524095,10.664202,89.0,12.0,1973.0,3,16.724852897756424
It Follows,14.508658238524095,100.876794,100.0,2.0,2015.0,2,16.50159302561862
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,14.508658238524095,13.223111,88.0,8.0,1972.0,1,16.706786962100164
To Kill a Mockingbird,14.508658238524095,22.139842,129.0,12.0,1962.0,2,16.390398593507353
Mad Max 2: The Road Warrior,14.508658238524095,37.117362,95.0,12.0,1981.0,4,17.01829086211791
Boys Don't Cry,14.508658238524095,15.557144,118.0,9.0,1999.0,2,16.261382503964846
Silent House,14.508658238524095,11.66632,85.0,1.0,2011.0,2,16.388250489940827
The Lives of Others,14.508658238524095,34.938177,137.0,3.0,2006.0,2,18.064005814299346
Courageous,13.815511557963774,5.961119,129.0,9.0,2011.0,1,17.357113790589977
The Hustler,14.508658238524095,17.639478,134.0,9.0,1961.0,1,15.843658936835498
Boom Town,14.508658238524095,1.867004,119.0,8.0,1940.0,3,16.031666031987402
The Triplets of Belleville,15.894952224644102,13.944645,80.0,6.0,2003.0,4,14.205981818041623
Before Sunset,14.80876270134486,14.799323,80.0,2.0,2004.0,2,16.587637673680156
Amores perros,14.508658238524095,23.281616,154.0,6.0,2000.0,2,16.855664802340982
Thirteen,14.508658238524095,20.331593,100.0,8.0,2003.0,2,15.341793792230327
Gentleman's Agreement,14.508658238524095,5.381536,118.0,11.0,1947.0,2,15.86963441986494
Winter's Bone,14.508658238524095,20.834883,100.0,6.0,2010.0,1,16.442459446824355
Alexander's Ragtime Band,14.508658238524095,0.483974,106.0,5.0,1938.0,3,15.201805169084134
Inside Job,14.508658238524095,16.930914,109.0,10.0,2010.0,1,15.87876212136611
We Are Your Friends,15.607270193858982,28.819424,96.0,8.0,2015.0,3,16.22444386867783
Harsh Times,14.508658238524095,12.999023,120.0,9.0,2005.0,4,15.601761382430572
Captive,14.508658238524095,6.728882,97.0,9.0,2015.0,3,14.845668758547014
Full Frontal,14.508658238524095,1.95686,96.0,8.0,2002.0,3,14.734376770439196
Shortbus,14.508658238524095,14.846001,101.0,5.0,2006.0,3,15.460129882702919
Waltz with Bashir,14.508658238524095,14.08251,90.0,6.0,2008.0,3,16.224781787592285
"The Book of Mormon Movie, Volume 1: The Journey",14.508658238524095,0.031947,120.0,9.0,2003.0,0,14.32996817803923
No End in Sight,14.508658238524095,2.283796,102.0,7.0,2007.0,1,14.174320022192832
The Diary of a Teenage Girl,14.508658238524095,18.224326,98.0,8.0,2015.0,2,14.205525592655665
Inside Deep Throat,14.508658238524095,3.980072,92.0,2.0,2005.0,2,13.390284481692177
The Virginity Hit,14.508658238524095,3.125382,120.0,9.0,2010.0,1,13.242289891945376
Subway,14.508658238524095,5.261065,104.0,4.0,1985.0,2,12.875592895458963
Six-String Samurai,14.508658238524095,1.892183,91.0,9.0,1998.0,3,11.732020833437868
It's All Gone Pete Tong,14.508658238524095,3.911445,90.0,9.0,2004.0,3,11.7004086774697
Saint John of Las Vegas,15.150511887854474,2.559806,84.0,6.0,2009.0,1,11.62385842567653
Stonewall,16.41820031748273,5.16023,129.0,9.0,2015.0,1,12.142467022441203
Roadside Romeo,15.76142084987672,0.253595,93.0,10.0,2008.0,3,13.910821646859095
Return of the Living Dead 3,14.508658238524095,7.502934,97.0,10.0,1993.0,4,10.900583778011725
Sherrybaby,14.508658238524095,4.261509,96.0,9.0,2006.0,1,13.34199195844208
Stitches,11.51293546492023,7.447714,86.0,5.0,2012.0,1,11.461642696843066
Bananas,14.508658238524095,5.941852,82.0,4.0,1971.0,1,16.28646169769967
Buried,14.502464097467449,32.841229,94.0,9.0,2010.0,3,16.767942821335026
The Last Exorcism,14.403297778421795,14.838986,87.0,8.0,2010.0,3,18.03115922367543
A Streetcar Named Desire,14.403297778421795,14.884756,125.0,9.0,1951.0,1,15.894952224644102
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,14.403297778421795,41.996783,95.0,1.0,1964.0,3,16.06049545719505
Beasts of the Southern Wild,14.403297778421795,12.471239,93.0,6.0,2012.0,2,16.865150687458982
Battle for the Planet of the Apes,14.346139397261565,13.315383,93.0,6.0,1973.0,2,15.99531720900997
Higher Ground,14.508658238524095,1.699101,109.0,8.0,2011.0,2,13.643219328823658
Hang 'em High,14.403297778421795,11.756943,114.0,7.0,1968.0,1,15.732433317205148
Run Lola Run,14.240778946963175,27.36562,81.0,8.0,1998.0,3,15.798934744850484
May,13.122365377402328,8.650779,93.0,1.0,2002.0,4,11.92024219110853
Conquest of the Planet of the Apes,14.346139397261565,18.828683,88.0,6.0,1972.0,2,16.08763654656639
I Spit on Your Grave,14.508658238524095,26.281839,108.0,6.0,2010.0,3,13.25830935257674
"Happy, Texas",14.346139397261565,2.079125,98.0,12.0,1999.0,2,14.480078206640904
The Lunchbox,13.815511557963774,14.017809,104.0,9.0,2013.0,2,15.258929776805557
You Can't Take It With You,14.313091050980239,3.426314,126.0,8.0,1938.0,2,15.821453826201733
From Here to Eternity,14.316286451937186,6.915201,118.0,8.0,1953.0,3,17.233237274364523
She Wore a Yellow Ribbon,14.285514812209815,8.535178,103.0,10.0,1949.0,1,15.501909696719672
The Conversation,14.285514812209815,20.810292,113.0,4.0,1974.0,3,15.3016504802982
Waitress,14.508658238524095,9.67299,108.0,5.0,2007.0,1,16.91467588581532
Bloodsport,14.220976332738882,17.49699,92.0,2.0,1988.0,1,16.28412859905434
Mr. Smith Goes to Washington,14.220976332738882,12.2624,129.0,10.0,1939.0,2,16.077273760604726
Kids,14.220976332738882,13.291991,91.0,7.0,1995.0,2,15.818640142807183
The Squid and the Whale,14.220976332738882,13.788054,81.0,10.0,2005.0,2,16.222287363832212
Kissing Jessica Stein,13.815511557963774,3.990215,97.0,4.0,2001.0,1,16.119437250610915
Spellbound,14.220976332738882,11.145915,111.0,12.0,1945.0,3,15.76142084987672
Buffalo '66,14.220976332738882,10.009994,110.0,1.0,1998.0,4,14.680549257757473
Insidious,14.220976332738882,58.594852,103.0,9.0,2010.0,2,18.390315872224086
Repo Man,14.220976332738882,11.35344,92.0,2.0,1984.0,4,14.648420115681892
The Ballad of Jack and Rose,14.220976332738882,3.618646,111.0,3.0,2005.0,1,13.47624743042756
The To Do List,14.220976332738882,15.017068,104.0,7.0,2013.0,2,15.087018451729053
Killing Zoe,14.220976332738882,5.817519,96.0,10.0,1993.0,4,12.94553550266739
The Believer,14.220976332738882,9.856826,98.0,1.0,2001.0,1,12.940664026999826
Session 9,14.220976332738882,11.064228,100.0,8.0,2001.0,2,12.83192551123875
Modern Times,0.6931471805599453,28.27648,87.0,2.0,1936.0,2,15.955576839107596
My Name Is Bruce,14.220976332738882,7.5591,86.0,10.0,2007.0,2,12.061434081742114
Pontypool,14.220976332738882,4.680206,93.0,3.0,2009.0,3,10.373522431293592
The Lords of Salem,14.220976332738882,14.504326,101.0,9.0,2012.0,2,13.9689892978047
Snow White and the Seven Dwarfs,14.213228400022265,80.171283,83.0,12.0,1937.0,3,19.035463528934805
Shalako,14.190517145872716,3.598457,113.0,11.0,1968.0,1,14.778685257416596
"Lock, Stock and Two Smoking Barrels",14.115615891155079,16.032594,105.0,3.0,1998.0,2,15.175863839983704
Journey from the Fall,14.077875591662238,0.072066,135.0,2.0,2006.0,1,13.367661298303675
Rebecca,14.06860196204365,18.426825,130.0,4.0,1940.0,2,15.607270193858982
Friday the 13th Part 2,14.038654909278163,16.517777,87.0,5.0,1981.0,2,16.893871899369287
The Lost Weekend,14.038654909278163,6.903314,101.0,11.0,1945.0,1,16.213405921671733
C.H.U.D.,14.038654909278163,4.45544,88.0,8.0,1984.0,2,15.042955132394594
Niagara,14.038654909278163,9.903992,92.0,1.0,1953.0,3,15.955576839107596
How Green Was My Valley,14.038654909278163,7.70019,118.0,10.0,1941.0,1,15.607270193858982
Saw,13.997832948091215,63.655973,103.0,10.0,2004.0,3,18.459051769300107
Super Troopers,14.914123179965662,16.312803,100.0,1.0,2001.0,3,16.7328683940079
The Trouble with Harry,13.997832948091215,6.920873,99.0,10.0,1955.0,3,15.76142084987672
Home Run,13.997832948091215,3.085411,114.0,4.0,2013.0,1,14.866689112096186
Reservoir Dogs,13.997832948091215,66.925866,99.0,9.0,1992.0,2,16.500702010585623
"The Good, the Bad and the Ugly",13.997832948091215,88.377076,161.0,12.0,1966.0,1,15.607270193858982
"Pink Ribbons, Inc.",13.710151153416941,0.097913,97.0,9.0,2011.0,1,10.12667110305036
The Charge of the Light Brigade,13.997832948091215,2.968235,115.0,10.0,1936.0,4,14.822007923221587
Airborne,14.77102238760702,8.001156,91.0,9.0,1993.0,3,14.86292217953374
Waiting...,14.914123179965662,10.230583,94.0,10.0,2005.0,1,16.740696486158217
From a Whisper to a Scream,13.910821646859095,1.220072,99.0,9.0,1987.0,2,14.151983508870947
The Raid,13.910821646859095,40.285095,101.0,9.0,2011.0,3,15.22776209762753
Casablanca,13.68540301156877,43.729123,102.0,11.0,1942.0,2,16.163308089359315
Rocky,13.815511557963774,72.19808,119.0,11.0,1976.0,1,18.57969228775781
Tom Jones,13.815511557963774,2.833166,128.0,10.0,1963.0,4,17.442514634955867
Unfriended,13.815511557963774,41.972329,82.0,4.0,2015.0,2,17.956771959349123
Taxi Driver,14.077875591662238,58.845025,114.0,2.0,1976.0,2,17.157049049257896
The Howling,13.815511557963774,6.532855,91.0,4.0,1981.0,2,16.70509834196653
Dr. No,13.76421831620775,48.901542,110.0,10.0,1962.0,3,17.9031661488141
Hellraiser,13.815511557963774,22.583834,94.0,9.0,1987.0,1,16.494065210824363
God's Not Dead 2,15.424948670398354,6.96858,121.0,4.0,2016.0,1,16.972832969823006
Cry_Wolf,13.815511557963774,6.926926,90.0,9.0,2005.0,2,16.12285182242179
Godzilla 2000,13.815511557963774,3.322721,107.0,12.0,1999.0,4,16.12182777790048
Blue Valentine,15.068273812173887,26.881611,112.0,12.0,2010.0,2,16.622877507903656
Transamerica,13.815511557963774,9.773398,103.0,12.0,2005.0,1,16.407054657782275
The Devil Inside,13.815511557963774,13.152822,83.0,1.0,2012.0,2,18.4381128284367
Beyond the Valley of the Dolls,14.55267510240978,4.289003,109.0,7.0,1970.0,3,17.50439003707821
Love Me Tender,13.815511557963774,1.444258,89.0,11.0,1956.0,5,16.012735246411598
An Inconvenient Truth,13.815511557963774,14.139004,100.0,1.0,2006.0,1,17.64942068074148
Sands of Iwo Jima,13.815511557963774,3.851,100.0,12.0,1949.0,4,15.86963441986494
The Green Inferno,15.424948670398354,17.845161,100.0,9.0,2014.0,4,15.737339643109483
The Sessions,13.815511557963774,9.115486,98.0,5.0,2012.0,3,16.02798919825047
Two Girls and a Guy,13.815511557963774,4.86805,84.0,9.0,1997.0,2,14.536853476292995
Who Killed the Electric Car?,13.815511557963774,5.323184,92.0,8.0,2006.0,1,14.333634484211377
The Broken Hearts Club: A Romantic Comedy,13.815511557963774,3.424158,94.0,2.0,2000.0,3,14.372184308061719
Brigham City,13.815511557963774,0.280083,119.0,3.0,2001.0,4,13.655584734048478
Fiza,13.815511557963774,0.043023,170.0,9.0,2000.0,3,13.343572258450328
Blue Car,13.815511557963774,0.672695,92.0,1.0,2002.0,1,13.047641986378483
The Act of Killing,13.815511557963774,8.887411,115.0,8.0,2012.0,1,13.004876297948588
Taxi to the Dark Side,13.815511557963774,0.748565,106.0,4.0,2007.0,1,12.5232965297879
Alone With Her,13.815511557963774,2.175696,78.0,4.0,2006.0,4,9.212238569259263
Special,13.815511557963774,1.260314,81.0,1.0,2006.0,3,8.882252884889363
Charly,13.76421831620775,0.178689,103.0,9.0,1968.0,3,13.610534719770733
On the Waterfront,13.721200977393528,16.015599,108.0,6.0,1954.0,2,16.077273760604726
L!fe Happens,13.742940940397677,5.974156,100.0,6.0,2011.0,1,10.33870561879364
"4 Months, 3 Weeks and 2 Days",13.655941391282369,9.270133,113.0,8.0,2007.0,1,13.985914717163867
Hard Candy,13.76421831620775,25.918007,103.0,1.0,2005.0,2,15.764588541273023
The Quiet,13.710151153416941,4.0971,96.0,9.0,2005.0,2,12.851659030936835
Bambi,13.662360543970586,47.651878,70.0,8.0,1942.0,3,19.40443253842639
Latter Days,13.652992804936396,5.424916,107.0,7.0,2003.0,3,13.61698644583162
"For a Good Time, Call...",13.652992804936396,14.238376,85.0,8.0,2012.0,1,14.03381200519091
Ruby in Paradise,13.592368256649284,0.59424,114.0,10.0,1993.0,2,13.816947525032393
Raising Victor Vargas,13.592368256649284,3.643662,88.0,5.0,2002.0,2,14.850869543692419
The Mudge Boy,13.592368256649284,5.292536,94.0,1.0,2003.0,1,11.048553945576122
Dead Snow,13.592368256649284,11.205726,91.0,1.0,2009.0,2,14.500959684390562
American Graffiti,13.563196916350243,19.326115,110.0,8.0,1973.0,2,18.757152987716434
Safety Not Guaranteed,13.527829818844937,25.186002,85.0,6.0,2012.0,4,15.203751273706514
Kill List,13.122365377402328,12.203041,95.0,9.0,2011.0,3,12.053859254613032
The Innkeepers,13.527829818844937,14.386807,102.0,12.0,2011.0,2,11.26954094030024
High Noon,13.500801182986649,18.644023,85.0,3.0,1952.0,1,15.894952224644102
Hoop Dreams,13.45883704259595,9.188431,171.0,9.0,1994.0,1,15.87355122583212
L.I.E.,13.45883704259595,7.731064,97.0,1.0,2001.0,1,14.32665193187594
Half Nelson,13.45883704259595,12.378031,107.0,8.0,2006.0,1,15.407135965494298
Naturally Native,13.45883704259595,0.578798,107.0,10.0,1999.0,1,9.259987311865597
Top Hat,13.31957518872681,3.898498,101.0,9.0,1935.0,3,14.979286484843557
The Blair Witch Project,11.002116507732017,41.690578,81.0,7.0,1999.0,2,19.328939308161516
Woodstock,13.304686600863562,3.409764,225.0,3.0,1970.0,3,17.356618015956748
A Hard Day's Night,13.235693848424024,10.730056,88.0,7.0,1964.0,2,16.325082909411446
Fireproof,13.122365377402328,6.093989,122.0,9.0,2008.0,1,17.3257512056269
Open Water,11.775297421715827,15.611857,79.0,8.0,2004.0,2,17.816788263915836
Kingdom of the Spiders,13.122365377402328,2.537032,97.0,8.0,1977.0,2,16.648723960844016
The Station Agent,13.122365377402328,11.578545,88.0,1.0,2003.0,2,15.976510773045344
Beyond the Mat,14.535128768792003,2.778633,102.0,10.0,1999.0,1,13.122365377402328
Sholem Aleichem: Laughing In The Darkness,13.122365377402328,0.109579,93.0,2.0,2012.0,1,13.647315549968264
Mean Creek,13.122365377402328,8.519202,90.0,1.0,2004.0,2,13.31123675738684
Seven Samurai,14.508658238524095,39.756748,207.0,4.0,1954.0,2,12.512976294147677
Rubber,13.122365377402328,9.108949,85.0,7.0,2010.0,5,11.49290641425619
Monsters,13.122365377402328,26.406001,94.0,6.0,2010.0,3,15.260776174843908
Conversations with Other Women,13.017005083966255,4.442355,84.0,6.0,2006.0,2,13.788679811193267
42nd Street,12.992256969959042,1.933366,89.0,2.0,1933.0,3,14.640124939670638
Napoleon Dynamite,12.899222326086994,23.603514,95.0,6.0,2004.0,1,17.646716012271884
Paranormal Activity,9.61587214452889,47.456823,86.0,9.0,2007.0,2,19.080042578153495
Monty Python and the Holy Grail,12.899222326086994,64.782984,91.0,3.0,1975.0,3,15.43072157392153
Tarnation,5.389071729816501,1.063439,91.0,10.0,2003.0,2,13.965666125088646
What Happens in Vegas,17.370858648025116,38.100488,99.0,5.0,2008.0,2,18.951309000896888
My Beautiful Laundrette,13.664688831019712,3.703005,97.0,9.0,1985.0,3,14.71222940391941
Intolerance,12.863354278070094,3.232447,197.0,9.0,1916.0,1,15.943117306663735
The Broadway Melody,12.84529412258351,0.968865,100.0,2.0,1929.0,3,15.287524023949732
The Evil Dead,12.765691290604371,35.037625,85.0,10.0,1981.0,1,17.196505266322514
Maniac,15.607270193858982,19.331884,89.0,12.0,2012.0,1,10.344384152475557
Murderball,12.611541086966115,1.085909,88.0,7.0,2005.0,1,14.375247481419636
12 Angry Men,12.765691290604371,59.259204,96.0,3.0,1957.0,1,13.815511557963774
It Happened One Night,12.691583538230217,11.871424,105.0,2.0,1934.0,2,15.319588176962746
Tupac: Resurrection,12.611541086966115,1.314576,112.0,1.0,2003.0,2,15.87072664354415
Tumbleweeds,12.650761671914688,1.505703,102.0,11.0,1999.0,2,14.063289744635927
The Prophecy,2.1972245773362196,11.818333,98.0,9.0,1995.0,3,2.833213344056216
Ayurveda: Art of Being,12.611541086966115,0.055868,101.0,9.0,2001.0,1,14.544990149931571
"First Love, Last Rites",12.611541086966115,0.374291,94.0,8.0,1998.0,1,10.610118418254732
Death Race 2000,12.611541086966115,6.473667,80.0,4.0,1975.0,3,15.894952224644102
Chasing Amy,12.429220196836383,20.601483,113.0,4.0,1997.0,3,16.30218838828557
Lovely & Amazing,12.429220196836383,1.45917,91.0,8.0,2001.0,3,15.247478804124235
Cube,12.429220196836383,44.656151,90.0,9.0,1997.0,3,13.12599477588836
I Married a Strange Person!,5.5254529391317835,0.293649,72.0,8.0,1998.0,3,5.318119993844216
Like Crazy,12.429220196836383,21.825564,90.0,10.0,2011.0,2,15.08030203586562
The Canyons,12.429220196836383,6.978907,99.0,7.0,2013.0,2,10.947749246454157
The Big Parade,12.409017571151187,0.785744,151.0,11.0,1925.0,3,16.906553056777135
Bronson,12.345838935721968,18.450613,92.0,10.0,2008.0,3,14.63119080821866
Burn,12.323860125621126,0.126676,86.0,11.0,2012.0,2,11.61999352194924
The Stewardesses,11.51293546492023,1.183892,69.0,7.0,1969.0,1,17.11134746100564
"The Beast from 20,000 Fathoms",12.25486757159303,2.043661,80.0,6.0,1953.0,3,15.424948670398354
Mad Max,12.899222326086994,33.142185,93.0,4.0,1979.0,4,18.420680753952364
Swingers,12.206077645517674,13.971674,94.0,10.0,1996.0,2,15.320903311501644
A Fistful of Dollars,12.206077645517674,38.771062,99.0,9.0,1964.0,1,16.489659276356317
She Done Him Wrong,12.206077645517674,0.622752,66.0,2.0,1933.0,1,14.603968372873895
The Grace Card,12.206077645517674,0.616283,101.0,2.0,2011.0,1,14.646563176051504
Children of Heaven,12.100717685412471,7.072118,89.0,8.0,1997.0,3,13.710151153416941
Weekend,8.987321812850125,1.041254,96.0,9.0,2011.0,2,13.060377329267501
Another Earth,11.51293546492023,25.402697,92.0,7.0,2011.0,2,14.390401090731311
Sweet Sweetback's Baadasssss Song,11.918397239722838,0.132878,97.0,4.0,1971.0,3,16.536806051605975
Tadpole,11.918397239722838,8.570328,78.0,11.0,2002.0,3,14.877212981412168
Once,11.982935344196433,19.052179,85.0,3.0,2007.0,3,16.846152051991837
Roger & Me,11.982935344196433,3.284903,91.0,9.0,1989.0,2,15.718568229844903
Your Sister's Sister,11.736077016252437,12.833247,90.0,9.0,2011.0,2,14.978661680269907
